Placement_ID,Tournament_ID,Rank,Rank_Label,Team_ID,Prize_Money_USD,Prize_Share_Pct,Is_Winner
PLC_0000358,TN_000052,7,7th Place,TM_00133,1602.03,3.0,0
PLC_0000359,TN_000053,1,1st Place (Champion),TM_00150,109704.64,45.0,1
PLC_0000360,TN_000053,2,2nd Place,TM_00167,48757.62,20.0,0
PLC_0000361,TN_000053,3,3rd Place,TM_00021,29254.57,12.0,0
PLC_0000362,TN_000053,4,4th Place,TM_00109,19503.05,8.0,0
PLC_0000363,TN_000053,5,5th Place,TM_00156,12189.4,5.0,0
PLC_0000364,TN_000053,6,6th Place,TM_00165,9751.52,4.0,0
PLC_0000365,TN_000053,7,7th Place,TM_00068,7313.64,3.0,0
PLC_0000366,TN_000054,1,1st Place (Champion),TM_00027,29371.64,45.0,1
PLC_0000367,TN_000054,2,2nd Place,TM_00163,13054.06,20.0,0
PLC_0000368,TN_000054,3,3rd Place,TM_00077,7832.44,12.0,0
PLC_0000369,TN_000054,4,4th Place,TM_00095,5221.62,8.0,0
PLC_0000370,TN_000054,5,5th Place,TM_00071,3263.52,5.0,0
PLC_0000371,TN_000054,6,6th Place,TM_00140,2610.81,4.0,0
PLC_0000372,TN_000054,7,7th Place,TM_00045,1958.11,3.0,0
PLC_0000373,TN_000054,8,8th Place,TM_00119,1958.11,3.0,0
PLC_0000374,TN_000055,1,1st Place (Champion),TM_00160,340277.03,45.0,1
PLC_0000375,TN_000055,2,2nd Place,TM_00059,151234.24,20.0,0
PLC_0000376,TN_000055,3,3rd Place,TM_00128,90740.54,12.0,0
PLC_0000377,TN_000055,4,4th Place,TM_00125,60493.69,8.0,0
PLC_0000378,TN_000055,5,5th Place,TM_00094,37808.56,5.0,0
PLC_0000379,TN_000055,6,6th Place,TM_00162,30246.85,4.0,0
PLC_0000380,TN_000055,7,7th Place,TM_00061,22685.14,3.0,0
PLC_0000381,TN_000056,1,1st Place (Champion),TM_00057,55415.61,45.0,1
PLC_0000382,TN_000056,2,2nd Place,TM_00111,24629.16,20.0,0
PLC_0000383,TN_000056,3,3rd Place,TM_00060,14777.5,12.0,0
PLC_0000384,TN_000056,4,4th Place,TM_00084,9851.66,8.0,0
PLC_0000385,TN_000056,5,5th Place,TM_00133,6157.29,5.0,0
PLC_0000386,TN_000057,1,1st Place (Champion),TM_00070,59604.13,45.0,1
PLC_0000387,TN_000057,2,2nd Place,TM_00171,26490.73,20.0,0
PLC_0000388,TN_000057,3,3rd Place,TM_00083,15894.44,12.0,0
PLC_0000389,TN_000057,4,4th Place,TM_00066,10596.29,8.0,0
PLC_0000390,TN_000057,5,5th Place,TM_00055,6622.68,5.0,0
PLC_0000391,TN_000057,6,6th Place,TM_00112,5298.15,4.0,0
PLC_0000392,TN_000057,7,7th Place,TM_00053,3973.61,3.0,0
PLC_0000393,TN_000058,1,1st Place (Champion),TM_00154,91428.26,45.0,1
PLC_0000394,TN_000058,2,2nd Place,TM_00069,40634.78,20.0,0
PLC_0000395,TN_000058,3,3rd Place,TM_00151,24380.87,12.0,0
PLC_0000396,TN_000058,4,4th Place,TM_00074,16253.91,8.0,0
PLC_0000397,TN_000058,5,5th Place,TM_00149,10158.7,5.0,0
PLC_0000398,TN_000058,6,6th Place,TM_00041,8126.96,4.0,0
PLC_0000399,TN_000058,7,7th Place,TM_00091,6095.22,3.0,0
PLC_0000400,TN_000058,8,8th Place,TM_00088,6095.22,3.0,0
PLC_0000401,TN_000059,1,1st Place (Champion),TM_00035,812706.39,45.0,1
PLC_0000402,TN_000059,2,2nd Place,TM_00079,361202.84,20.0,0
PLC_0000403,TN_000059,3,3rd Place,TM_00063,216721.71,12.0,0
PLC_0000404,TN_000059,4,4th Place,TM_00099,144481.14,8.0,0
PLC_0000405,TN_000059,5,5th Place,TM_00052,90300.71,5.0,0
PLC_0000406,TN_000059,6,6th Place,TM_00153,72240.57,4.0,0
PLC_0000407,TN_000059,7,7th Place,TM_00106,54180.43,3.0,0
PLC_0000408,TN_000060,1,1st Place (Champion),TM_00107,11781.92,45.0,1
PLC_0000409,TN_000060,2,2nd Place,TM_00001,5236.41,20.0,0
PLC_0000410,TN_000060,3,3rd Place,TM_00174,3141.85,12.0,0
PLC_0000411,TN_000060,4,4th Place,TM_00057,2094.56,8.0,0
PLC_0000412,TN_000060,5,5th Place,TM_00043,1309.1,5.0,0
PLC_0000413,TN_000061,1,1st Place (Champion),TM_00020,73464.64,45.0,1
PLC_0000414,TN_000061,2,2nd Place,TM_00008,32650.95,20.0,0
PLC_0000415,TN_000061,3,3rd Place,TM_00007,19590.57,12.0,0
PLC_0000416,TN_000061,4,4th Place,TM_00010,13060.38,8.0,0
PLC_0000417,TN_000061,5,5th Place,TM_00018,8162.74,5.0,0
PLC_0000418,TN_000062,1,1st Place (Champion),TM_00015,55695.28,45.0,1
PLC_0000419,TN_000062,2,2nd Place,TM_00175,24753.46,20.0,0
PLC_0000420,TN_000062,3,3rd Place,TM_00087,14852.07,12.0,0
PLC_0000421,TN_000062,4,4th Place,TM_00013,9901.38,8.0,0
PLC_0000422,TN_000062,5,5th Place,TM_00104,6188.36,5.0,0
PLC_0000423,TN_000063,1,1st Place (Champion),TM_00138,46450.52,45.0,1
PLC_0000424,TN_000063,2,2nd Place,TM_00120,20644.67,20.0,0
PLC_0000425,TN_000063,3,3rd Place,TM_00026,12386.8,12.0,0
PLC_0000426,TN_000063,4,4th Place,TM_00109,8257.87,8.0,0
PLC_0000427,TN_000063,5,5th Place,TM_00142,5161.17,5.0,0
PLC_0000428,TN_000063,6,6th Place,TM_00165,4128.93,4.0,0
PLC_0000429,TN_000063,7,7th Place,TM_00167,3096.7,3.0,0
PLC_0000430,TN_000063,8,8th Place,TM_00021,3096.7,3.0,0
PLC_0000431,TN_000064,1,1st Place (Champion),TM_00170,2146096.22,45.0,1
PLC_0000432,TN_000064,2,2nd Place,TM_00130,953820.54,20.0,0
PLC_0000433,TN_000064,3,3rd Place,TM_00117,572292.33,12.0,0
PLC_0000434,TN_000064,4,4th Place,TM_00012,381528.22,8.0,0
PLC_0000435,TN_000064,5,5th Place,TM_00031,238455.14,5.0,0
PLC_0000436,TN_000064,6,6th Place,TM_00103,190764.11,4.0,0
PLC_0000437,TN_000064,7,7th Place,TM_00136,143073.08,3.0,0
PLC_0000438,TN_000064,8,8th Place,TM_00064,143073.08,3.0,0
PLC_0000439,TN_000065,1,1st Place (Champion),TM_00099,119904.07,45.0,1
PLC_0000440,TN_000065,2,2nd Place,TM_00153,53290.7,20.0,0
PLC_0000441,TN_000065,3,3rd Place,TM_00159,31974.42,12.0,0
PLC_0000442,TN_000065,4,4th Place,TM_00035,21316.28,8.0,0
PLC_0000443,TN_000065,5,5th Place,TM_00063,13322.68,5.0,0
PLC_0000444,TN_000065,6,6th Place,TM_00121,10658.14,4.0,0
PLC_0000445,TN_000065,7,7th Place,TM_00052,7993.6,3.0,0
PLC_0000446,TN_000066,1,1st Place (Champion),TM_00110,1969545.14,45.0,1
PLC_0000447,TN_000066,2,2nd Place,TM_00147,875353.4,20.0,0
PLC_0000448,TN_000066,3,3rd Place,TM_00096,525212.04,12.0,0
PLC_0000449,TN_000066,4,4th Place,TM_00135,350141.36,8.0,0
PLC_0000450,TN_000066,5,5th Place,TM_00158,218838.35,5.0,0
PLC_0000451,TN_000067,1,1st Place (Champion),TM_00022,19409.99,45.0,1
PLC_0000452,TN_000067,2,2nd Place,TM_00137,8626.66,20.0,0
PLC_0000453,TN_000067,3,3rd Place,TM_00097,5176.0,12.0,0
PLC_0000454,TN_000067,4,4th Place,TM_00157,3450.66,8.0,0
PLC_0000455,TN_000067,5,5th Place,TM_00101,2156.67,5.0,0
PLC_0000456,TN_000067,6,6th Place,TM_00148,1725.33,4.0,0
PLC_0000457,TN_000067,7,7th Place,TM_00126,1294.0,3.0,0
PLC_0000458,TN_000068,1,1st Place (Champion),TM_00054,323465.91,45.0,1
PLC_0000459,TN_000068,2,2nd Place,TM_00013,143762.63,20.0,0
PLC_0000460,TN_000068,3,3rd Place,TM_00122,86257.58,12.0,0
PLC_0000461,TN_000068,4,4th Place,TM_00104,57505.05,8.0,0
PLC_0000462,TN_000068,5,5th Place,TM_00175,35940.66,5.0,0
PLC_0000463,TN_000068,6,6th Place,TM_00168,28752.53,4.0,0
PLC_0000464,TN_000068,7,7th Place,TM_00014,21564.39,3.0,0
PLC_0000465,TN_000069,1,1st Place (Champion),TM_00083,13392.62,45.0,1
PLC_0000466,TN_000069,2,2nd Place,TM_00055,5952.27,20.0,0
PLC_0000467,TN_000069,3,3rd Place,TM_00171,3571.36,12.0,0
PLC_0000468,TN_000069,4,4th Place,TM_00053,2380.91,8.0,0
PLC_0000469,TN_000069,5,5th Place,TM_00034,1488.07,5.0,0
PLC_0000470,TN_000069,6,6th Place,TM_00114,1190.45,4.0,0
PLC_0000471,TN_000069,7,7th Place,TM_00112,892.84,3.0,0
PLC_0000472,TN_000070,1,1st Place (Champion),TM_00008,291055.53,45.0,1
PLC_0000473,TN_000070,2,2nd Place,TM_00010,129358.01,20.0,0
PLC_0000474,TN_000070,3,3rd Place,TM_00002,77614.81,12.0,0
PLC_0000475,TN_000070,4,4th Place,TM_00072,51743.2,8.0,0
PLC_0000476,TN_000070,5,5th Place,TM_00020,32339.5,5.0,0
PLC_0000477,TN_000071,1,1st Place (Champion),TM_00126,6734.05,45.0,1
PLC_0000478,TN_000071,2,2nd Place,TM_00137,2992.91,20.0,0
PLC_0000479,TN_000071,3,3rd Place,TM_00097,1795.75,12.0,0
PLC_0000480,TN_000071,4,4th Place,TM_00040,1197.16,8.0,0
PLC_0000481,TN_000071,5,5th Place,TM_00101,748.23,5.0,0
PLC_0000482,TN_000072,1,1st Place (Champion),TM_00100,309166.23,45.0,1
PLC_0000483,TN_000072,2,2nd Place,TM_00166,137407.21,20.0,0
PLC_0000484,TN_000072,3,3rd Place,TM_00118,82444.33,12.0,0
PLC_0000485,TN_000072,4,4th Place,TM_00115,54962.89,8.0,0
PLC_0000486,TN_000072,5,5th Place,TM_00089,34351.8,5.0,0
PLC_0000487,TN_000073,1,1st Place (Champion),TM_00143,38453.96,45.0,1
PLC_0000488,TN_000073,2,2nd Place,TM_00030,17090.65,20.0,0
PLC_0000489,TN_000073,3,3rd Place,TM_00056,10254.39,12.0,0
PLC_0000490,TN_000073,4,4th Place,TM_00016,6836.26,8.0,0
PLC_0000491,TN_000073,5,5th Place,TM_00019,4272.66,5.0,0
PLC_0000492,TN_000074,1,1st Place (Champion),TM_00132,4042.59,45.0,1
PLC_0000493,TN_000074,2,2nd Place,TM_00025,1796.71,20.0,0
PLC_0000494,TN_000074,3,3rd Place,TM_00177,1078.02,12.0,0
PLC_0000495,TN_000074,4,4th Place,TM_00173,718.68,8.0,0
PLC_0000496,TN_000074,5,5th Place,TM_00155,449.18,5.0,0
PLC_0000497,TN_000075,1,1st Place (Champion),TM_00086,3819.95,45.0,1
PLC_0000498,TN_000075,2,2nd Place,TM_00017,1697.75,20.0,0
PLC_0000499,TN_000075,3,3rd Place,TM_00056,1018.65,12.0,0
PLC_0000500,TN_000075,4,4th Place,TM_00016,679.1,8.0,0
PLC_0000501,TN_000075,5,5th Place,TM_00042,424.44,5.0,0
PLC_0000502,TN_000075,6,6th Place,TM_00030,339.55,4.0,0
PLC_0000503,TN_000075,7,7th Place,TM_00134,254.66,3.0,0
PLC_0000504,TN_000075,8,8th Place,TM_00073,254.66,3.0,0
PLC_0000505,TN_000076,1,1st Place (Champion),TM_00070,34127.3,45.0,1
PLC_0000506,TN_000076,2,2nd Place,TM_00055,15167.69,20.0,0
PLC_0000507,TN_000076,3,3rd Place,TM_00066,9100.61,12.0,0
PLC_0000508,TN_000076,4,4th Place,TM_00112,6067.08,8.0,0
PLC_0000509,TN_000076,5,5th Place,TM_00105,3791.92,5.0,0
PLC_0000510,TN_000076,6,6th Place,TM_00034,3033.54,4.0,0
PLC_0000511,TN_000076,7,7th Place,TM_00046,2275.15,3.0,0
PLC_0000512,TN_000077,1,1st Place (Champion),TM_00088,53544.25,45.0,1
PLC_0000513,TN_000077,2,2nd Place,TM_00069,23797.44,20.0,0
PLC_0000514,TN_000077,3,3rd Place,TM_00041,14278.47,12.0,0
PLC_0000515,TN_000077,4,4th Place,TM_00091,9518.98,8.0,0
PLC_0000516,TN_000077,5,5th Place,TM_00074,5949.36,5.0,0
PLC_0000517,TN_000077,6,6th Place,TM_00044,4759.49,4.0,0
PLC_0000518,TN_000077,7,7th Place,TM_00151,3569.62,3.0,0
PLC_0000519,TN_000078,1,1st Place (Champion),TM_00080,11349.8,45.0,1
PLC_0000520,TN_000078,2,2nd Place,TM_00028,5044.36,20.0,0
PLC_0000521,TN_000078,3,3rd Place,TM_00141,3026.61,12.0,0
PLC_0000522,TN_000078,4,4th Place,TM_00100,2017.74,8.0,0
PLC_0000523,TN_000078,5,5th Place,TM_00050,1261.09,5.0,0
PLC_0000524,TN_000079,1,1st Place (Champion),TM_00037,3539.43,45.0,1
PLC_0000525,TN_000079,2,2nd Place,TM_00070,1573.08,20.0,0
PLC_0000526,TN_000079,3,3rd Place,TM_00083,943.85,12.0,0
PLC_0000527,TN_000079,4,4th Place,TM_00066,629.23,8.0,0
PLC_0000528,TN_000079,5,5th Place,TM_00114,393.27,5.0,0
PLC_0000529,TN_000079,6,6th Place,TM_00112,314.62,4.0,0
PLC_0000530,TN_000079,7,7th Place,TM_00171,235.96,3.0,0
PLC_0000531,TN_000080,1,1st Place (Champion),TM_00051,24880.07,45.0,1
PLC_0000532,TN_000080,2,2nd Place,TM_00093,11057.81,20.0,0
PLC_0000533,TN_000080,3,3rd Place,TM_00058,6634.69,12.0,0
PLC_0000534,TN_000080,4,4th Place,TM_00067,4423.12,8.0,0
PLC_0000535,TN_000080,5,5th Place,TM_00090,2764.45,5.0,0
PLC_0000536,TN_000080,6,6th Place,TM_00116,2211.56,4.0,0
PLC_0000537,TN_000080,7,7th Place,TM_00164,1658.67,3.0,0
PLC_0000538,TN_000080,8,8th Place,TM_00131,1658.67,3.0,0
PLC_0000539,TN_000081,1,1st Place (Champion),TM_00060,13706.95,45.0,1
PLC_0000540,TN_000081,2,2nd Place,TM_00084,6091.98,20.0,0
PLC_0000541,TN_000081,3,3rd Place,TM_00057,3655.19,12.0,0
PLC_0000542,TN_000081,4,4th Place,TM_00127,2436.79,8.0,0
PLC_0000543,TN_000081,5,5th Place,TM_00049,1522.99,5.0,0
PLC_0000544,TN_000081,6,6th Place,TM_00111,1218.4,4.0,0
PLC_0000545,TN_000081,7,7th Place,TM_00123,913.8,3.0,0
PLC_0000546,TN_000082,1,1st Place (Champion),TM_00134,15523.61,45.0,1
PLC_0000547,TN_000082,2,2nd Place,TM_00017,6899.38,20.0,0
PLC_0000548,TN_000082,3,3rd Place,TM_00073,4139.63,12.0,0
PLC_0000549,TN_000082,4,4th Place,TM_00169,2759.75,8.0,0
PLC_0000550,TN_000082,5,5th Place,TM_00056,1724.85,5.0,0
PLC_0000551,TN_000083,1,1st Place (Champion),TM_00024,6808.24,45.0,1
PLC_0000552,TN_000083,2,2nd Place,TM_00093,3025.88,20.0,0
PLC_0000553,TN_000083,3,3rd Place,TM_00174,1815.53,12.0,0
PLC_0000554,TN_000083,4,4th Place,TM_00104,1210.35,8.0,0
PLC_0000555,TN_000083,5,5th Place,TM_00019,756.47,5.0,0
PLC_0000556,TN_000083,6,6th Place,TM_00114,605.18,4.0,0
PLC_0000557,TN_000083,7,7th Place,TM_00105,453.88,3.0,0
PLC_0000558,TN_000083,8,8th Place,TM_00014,453.88,3.0,0
PLC_0000559,TN_000084,1,1st Place (Champion),TM_00001,188574.39,45.0,1
PLC_0000560,TN_000084,2,2nd Place,TM_00002,83810.84,20.0,0
PLC_0000561,TN_000084,3,3rd Place,TM_00007,50286.5,12.0,0
PLC_0000562,TN_000084,4,4th Place,TM_00018,33524.34,8.0,0
PLC_0000563,TN_000084,5,5th Place,TM_00010,20952.71,5.0,0
PLC_0000564,TN_000084,6,6th Place,TM_00008,16762.17,4.0,0
PLC_0000565,TN_000084,7,7th Place,TM_00023,12571.63,3.0,0
PLC_0000566,TN_000085,1,1st Place (Champion),TM_00118,60379.31,45.0,1
PLC_0000567,TN_000085,2,2nd Place,TM_00092,26835.25,20.0,0
PLC_0000568,TN_000085,3,3rd Place,TM_00050,16101.15,12.0,0
PLC_0000569,TN_000085,4,4th Place,TM_00166,10734.1,8.0,0
PLC_0000570,TN_000085,5,5th Place,TM_00141,6708.81,5.0,0
PLC_0000571,TN_000085,6,6th Place,TM_00080,5367.05,4.0,0
PLC_0000572,TN_000085,7,7th Place,TM_00124,4025.29,3.0,0
PLC_0000573,TN_000085,8,8th Place,TM_00100,4025.29,3.0,0
PLC_0000574,TN_000086,1,1st Place (Champion),TM_00173,135062.37,45.0,1
PLC_0000575,TN_000086,2,2nd Place,TM_00132,60027.72,20.0,0
PLC_0000576,TN_000086,3,3rd Place,TM_00025,36016.63,12.0,0
PLC_0000577,TN_000086,4,4th Place,TM_00155,24011.09,8.0,0
PLC_0000578,TN_000086,5,5th Place,TM_00036,15006.93,5.0,0
PLC_0000579,TN_000086,6,6th Place,TM_00177,12005.54,4.0,0
PLC_0000580,TN_000086,7,7th Place,TM_00082,9004.16,3.0,0
PLC_0000581,TN_000087,1,1st Place (Champion),TM_00048,50316.04,45.0,1
PLC_0000582,TN_000087,2,2nd Place,TM_00114,22362.68,20.0,0
PLC_0000583,TN_000087,3,3rd Place,TM_00086,13417.61,12.0,0
PLC_0000584,TN_000087,4,4th Place,TM_00153,8945.07,8.0,0
PLC_0000585,TN_000087,5,5th Place,TM_00011,5590.67,5.0,0
PLC_0000586,TN_000088,1,1st Place (Champion),TM_00039,11903.9,45.0,1
PLC_0000587,TN_000088,2,2nd Place,TM_00075,5290.62,20.0,0
PLC_0000588,TN_000088,3,3rd Place,TM_00032,3174.37,12.0,0
PLC_0000589,TN_000088,4,4th Place,TM_00009,2116.25,8.0,0
PLC_0000590,TN_000088,5,5th Place,TM_00078,1322.66,5.0,0
PLC_0000591,TN_000089,1,1st Place (Champion),TM_00124,600564.98,45.0,1
PLC_0000592,TN_000089,2,2nd Place,TM_00050,266917.77,20.0,0
PLC_0000593,TN_000089,3,3rd Place,TM_00092,160150.66,12.0,0
PLC_0000594,TN_000089,4,4th Place,TM_00089,106767.11,8.0,0
PLC_0000595,TN_000089,5,5th Place,TM_00118,66729.44,5.0,0
PLC_0000596,TN_000089,6,6th Place,TM_00141,53383.55,4.0,0
PLC_0000597,TN_000089,7,7th Place,TM_00080,40037.67,3.0,0
PLC_0000598,TN_000089,8,8th Place,TM_00028,40037.67,3.0,0
PLC_0000599,TN_000090,1,1st Place (Champion),TM_00131,300233.17,45.0,1
PLC_0000600,TN_000090,2,2nd Place,TM_00090,133436.97,20.0,0
PLC_0000601,TN_000090,3,3rd Place,TM_00116,80062.18,12.0,0
PLC_0000602,TN_000090,4,4th Place,TM_00051,53374.79,8.0,0
PLC_0000603,TN_000090,5,5th Place,TM_00093,33359.24,5.0,0
PLC_0000604,TN_000090,6,6th Place,TM_00058,26687.39,4.0,0
PLC_0000605,TN_000090,7,7th Place,TM_00067,20015.54,3.0,0
PLC_0000606,TN_000090,8,8th Place,TM_00164,20015.54,3.0,0
PLC_0000607,TN_000091,1,1st Place (Champion),TM_00133,394779.3,45.0,1
PLC_0000608,TN_000091,2,2nd Place,TM_00084,175457.47,20.0,0
PLC_0000609,TN_000091,3,3rd Place,TM_00049,105274.48,12.0,0
PLC_0000610,TN_000091,4,4th Place,TM_00111,70182.99,8.0,0
PLC_0000611,TN_000091,5,5th Place,TM_00123,43864.37,5.0,0
PLC_0000612,TN_000091,6,6th Place,TM_00127,35091.49,4.0,0
PLC_0000613,TN_000091,7,7th Place,TM_00060,26318.62,3.0,0
PLC_0000614,TN_000091,8,8th Place,TM_00057,26318.62,3.0,0
PLC_0000615,TN_000092,1,1st Place (Champion),TM_00089,124673.43,45.0,1
PLC_0000616,TN_000092,2,2nd Place,TM_00092,55410.41,20.0,0
PLC_0000617,TN_000092,3,3rd Place,TM_00115,33246.25,12.0,0
PLC_0000618,TN_000092,4,4th Place,TM_00080,22164.16,8.0,0
PLC_0000619,TN_000092,5,5th Place,TM_00166,13852.6,5.0,0
PLC_0000620,TN_000092,6,6th Place,TM_00118,11082.08,4.0,0
PLC_0000621,TN_000092,7,7th Place,TM_00141,8311.56,3.0,0
PLC_0000622,TN_000092,8,8th Place,TM_00028,8311.56,3.0,0
PLC_0000623,TN_000093,1,1st Place (Champion),TM_00094,2268.95,45.0,1
PLC_0000624,TN_000093,2,2nd Place,TM_00162,1008.42,20.0,0
PLC_0000625,TN_000093,3,3rd Place,TM_00128,605.05,12.0,0
PLC_0000626,TN_000093,4,4th Place,TM_00061,403.37,8.0,0
PLC_0000627,TN_000093,5,5th Place,TM_00125,252.11,5.0,0
PLC_0000628,TN_000093,6,6th Place,TM_00160,201.68,4.0,0
PLC_0000629,TN_000093,7,7th Place,TM_00059,151.26,3.0,0
PLC_0000630,TN_000094,1,1st Place (Champion),TM_00135,99275.43,45.0,1
PLC_0000631,TN_000094,2,2nd Place,TM_00147,44122.41,20.0,0
PLC_0000632,TN_000094,3,3rd Place,TM_00158,26473.45,12.0,0
PLC_0000633,TN_000094,4,4th Place,TM_00172,17648.97,8.0,0
PLC_0000634,TN_000094,5,5th Place,TM_00076,11030.6,5.0,0
PLC_0000635,TN_000094,6,6th Place,TM_00096,8824.48,4.0,0
PLC_0000636,TN_000094,7,7th Place,TM_00110,6618.36,3.0,0
PLC_0000637,TN_000094,8,8th Place,TM_00113,6618.36,3.0,0
PLC_0000638,TN_000095,1,1st Place (Champion),TM_00042,12309.24,45.0,1
PLC_0000639,TN_000095,2,2nd Place,TM_00073,5470.77,20.0,0
PLC_0000640,TN_000095,3,3rd Place,TM_00134,3282.46,12.0,0
PLC_0000641,TN_000095,4,4th Place,TM_00017,2188.31,8.0,0
PLC_0000642,TN_000095,5,5th Place,TM_00143,1367.69,5.0,0
PLC_0000643,TN_000095,6,6th Place,TM_00169,1094.15,4.0,0
PLC_0000644,TN_000095,7,7th Place,TM_00016,820.62,3.0,0
PLC_0000645,TN_000096,1,1st Place (Champion),TM_00031,121790.07,45.0,1
PLC_0000646,TN_000096,2,2nd Place,TM_00176,54128.92,20.0,0
PLC_0000647,TN_000096,3,3rd Place,TM_00012,32477.35,12.0,0
PLC_0000648,TN_000096,4,4th Place,TM_00117,21651.57,8.0,0
PLC_0000649,TN_000096,5,5th Place,TM_00011,13532.23,5.0,0
PLC_0000650,TN_000097,1,1st Place (Champion),TM_00165,66942.43,45.0,1
PLC_0000651,TN_000097,2,2nd Place,TM_00150,29752.19,20.0,0
PLC_0000652,TN_000097,3,3rd Place,TM_00142,17851.31,12.0,0
PLC_0000653,TN_000097,4,4th Place,TM_00156,11900.88,8.0,0
PLC_0000654,TN_000097,5,5th Place,TM_00138,7438.05,5.0,0
PLC_0000655,TN_000097,6,6th Place,TM_00167,5950.44,4.0,0
PLC_0000656,TN_000097,7,7th Place,TM_00109,4462.83,3.0,0
PLC_0000657,TN_000098,1,1st Place (Champion),TM_00147,51976.9,45.0,1
PLC_0000658,TN_000098,2,2nd Place,TM_00076,23100.85,20.0,0
PLC_0000659,TN_000098,3,3rd Place,TM_00158,13860.51,12.0,0
PLC_0000660,TN_000098,4,4th Place,TM_00110,9240.34,8.0,0
PLC_0000661,TN_000098,5,5th Place,TM_00096,5775.21,5.0,0
PLC_0000662,TN_000099,1,1st Place (Champion),TM_00162,1106016.39,45.0,1
PLC_0000663,TN_000099,2,2nd Place,TM_00160,491562.84,20.0,0
PLC_0000664,TN_000099,3,3rd Place,TM_00061,294937.71,12.0,0
PLC_0000665,TN_000099,4,4th Place,TM_00059,196625.14,8.0,0
PLC_0000666,TN_000099,5,5th Place,TM_00125,122890.71,5.0,0
PLC_0000667,TN_000099,6,6th Place,TM_00094,98312.57,4.0,0
PLC_0000668,TN_000099,7,7th Place,TM_00128,73734.43,3.0,0
PLC_0000669,TN_000100,1,1st Place (Champion),TM_00153,27444.14,45.0,1
PLC_0000670,TN_000100,2,2nd Place,TM_00079,12197.4,20.0,0
PLC_0000671,TN_000100,3,3rd Place,TM_00121,7318.44,12.0,0
PLC_0000672,TN_000100,4,4th Place,TM_00065,4878.96,8.0,0
PLC_0000673,TN_000100,5,5th Place,TM_00099,3049.35,5.0,0
PLC_0000674,TN_000100,6,6th Place,TM_00052,2439.48,4.0,0
PLC_0000675,TN_000100,7,7th Place,TM_00159,1829.61,3.0,0
PLC_0000676,TN_000101,1,1st Place (Champion),TM_00073,27244.16,45.0,1
PLC_0000677,TN_000101,2,2nd Place,TM_00086,12108.51,20.0,0
PLC_0000678,TN_000101,3,3rd Place,TM_00019,7265.11,12.0,0
PLC_0000679,TN_000101,4,4th Place,TM_00016,4843.41,8.0,0
PLC_0000680,TN_000101,5,5th Place,TM_00017,3027.13,5.0,0
PLC_0000681,TN_000101,6,6th Place,TM_00030,2421.7,4.0,0
PLC_0000682,TN_000101,7,7th Place,TM_00169,1816.28,3.0,0
PLC_0000683,TN_000102,1,1st Place (Champion),TM_00022,202486.85,45.0,1
PLC_0000684,TN_000102,2,2nd Place,TM_00137,89994.15,20.0,0
PLC_0000685,TN_000102,3,3rd Place,TM_00148,53996.49,12.0,0
PLC_0000686,TN_000102,4,4th Place,TM_00097,35997.66,8.0,0
PLC_0000687,TN_000102,5,5th Place,TM_00101,22498.54,5.0,0
PLC_0000688,TN_000102,6,6th Place,TM_00157,17998.83,4.0,0
PLC_0000689,TN_000102,7,7th Place,TM_00126,13499.12,3.0,0
PLC_0000690,TN_000102,8,8th Place,TM_00040,13499.12,3.0,0
PLC_0000691,TN_000103,1,1st Place (Champion),TM_00143,150294.02,45.0,1
PLC_0000692,TN_000103,2,2nd Place,TM_00086,66797.34,20.0,0
PLC_0000693,TN_000103,3,3rd Place,TM_00019,40078.41,12.0,0
PLC_0000694,TN_000103,4,4th Place,TM_00016,26718.94,8.0,0
PLC_0000695,TN_000103,5,5th Place,TM_00042,16699.34,5.0,0
PLC_0000696,TN_000103,6,6th Place,TM_00169,13359.47,4.0,0
PLC_0000697,TN_000103,7,7th Place,TM_00030,10019.6,3.0,0
PLC_0000698,TN_000103,8,8th Place,TM_00017,10019.6,3.0,0
PLC_0000699,TN_000104,1,1st Place (Champion),TM_00047,654884.92,45.0,1
PLC_0000700,TN_000104,2,2nd Place,TM_00144,291059.97,20.0,0
PLC_0000701,TN_000104,3,3rd Place,TM_00039,174635.98,12.0,0
PLC_0000702,TN_000104,4,4th Place,TM_00009,116423.99,8.0,0
PLC_0000703,TN_000104,5,5th Place,TM_00075,72764.99,5.0,0
PLC_0000704,TN_000104,6,6th Place,TM_00032,58211.99,4.0,0
PLC_0000705,TN_000104,7,7th Place,TM_00108,43658.99,3.0,0
PLC_0000706,TN_000105,1,1st Place (Champion),TM_00100,2638.91,45.0,1
PLC_0000707,TN_000105,2,2nd Place,TM_00141,1172.85,20.0,0
PLC_0000708,TN_000105,3,3rd Place,TM_00115,703.71,12.0,0
PLC_0000709,TN_000105,4,4th Place,TM_00166,469.14,8.0,0
PLC_0000710,TN_000105,5,5th Place,TM_00028,293.21,5.0,0
PLC_0000711,TN_000105,6,6th Place,TM_00118,234.57,4.0,0
PLC_0000712,TN_000105,7,7th Place,TM_00080,175.93,3.0,0
PLC_0000713,TN_000105,8,8th Place,TM_00050,175.93,3.0,0
PLC_0000714,TN_000106,1,1st Place (Champion),TM_00112,117723.91,45.0,1
PLC_0000715,TN_000106,2,2nd Place,TM_00083,52321.74,20.0,0
PLC_0000716,TN_000106,3,3rd Place,TM_00034,31393.04,12.0,0
